shops_total,shops_shoes,restaurants,banks,pharmacy,metro_station,bus_stop,parking,hotels,attractions,museums,parks,business_centers,residential_buildings,walkability_score,total_pois,lat,lon,point_id,city
1,0,0,0,1,0,3,3,0,0,0,1,0,1,34,50,48.525719483783845,7.766421045595945,Strasbourg_48.525719_7.766421,Strasbourg
0,0,1,0,1,0,2,6,0,0,0,1,0,2,39,58,48.525719483783845,7.7698246954044645,Strasbourg_48.525719_7.769825,Strasbourg
0,0,1,0,1,0,2,5,0,0,0,1,0,2,34,52,48.525719483783845,7.773228345212984,Strasbourg_48.525719_7.773228,Strasbourg
0,0,2,0,0,0,4,5,0,0,0,1,0,2,20,41,48.525719483783845,7.7766319950215035,Strasbourg_48.525719_7.776632,Strasbourg
1,0,2,0,0,0,4,8,0,0,0,0,0,2,16,40,48.525719483783845,7.780035644830023,Strasbourg_48.525719_7.780036,Strasbourg
1,0,1,0,0,0,4,5,0,0,0,0,0,0,9,25,48.525719483783845,7.7834392946385424,Strasbourg_48.525719_7.783439,Strasbourg
1,0,1,0,0,0,4,6,0,0,0,0,0,0,9,26,48.525719483783845,7.786842944447062,Strasbourg_48.525719_7.786843,Strasbourg
1,0,0,0,0,0,0,6,0,0,0,0,0,0,13,23,48.525719483783845,7.790246594255581,Strasbourg_48.525719_7.790247,Strasbourg
0,0,0,0,0,0,0,5,0,1,0,0,0,0,22,34,48.525719483783845,7.793650244064101,Strasbourg_48.525719_7.793650,Strasbourg
0,0,0,0,0,0,0,4,0,1,0,0,0,0,18,29,48.525719483783845,7.79705389387262,Strasbourg_48.525719_7.797054,Strasbourg
0,0,0,0,0,0,0,4,0,1,0,0,0,0,18,30,48.525719483783845,7.80045754368114,Strasbourg_48.525719_7.800458,Strasbourg
0,0,0,0,0,0,0,3,0,1,0,0,0,0,12,23,48.525719483783845,7.803861193489659,Strasbourg_48.525719_7.803861,Strasbourg
1,0,0,0,0,0,4,3,0,0,0,0,0,1,11,27,48.5279717360361,7.759613745978906,Strasbourg_48.527972_7.759614,Strasbourg
1,0,0,1,1,0,5,5,0,0,0,1,0,1,36,61,48.5279717360361,7.763017395787426,Strasbourg_48.527972_7.763017,Strasbourg
1,0,0,1,1,0,6,2,0,0,0,1,0,1,46,74,48.5279717360361,7.766421045595945,Strasbourg_48.527972_7.766421,Strasbourg
0,0,1,1,1,0,3,7,0,0,0,2,0,2,55,87,48.5279717360361,7.7698246954044645,Strasbourg_48.527972_7.769825,Strasbourg
0,0,1,1,1,0,3,7,0,0,0,2,0,2,55,87,48.5279717360361,7.773228345212984,Strasbourg_48.527972_7.773228,Strasbourg
0,0,2,0,0,0,6,7,0,0,0,2,0,2,40,76,48.5279717360361,7.7766319950215035,Strasbourg_48.527972_7.776632,Strasbourg
